N-500,N-800,N-1000,N-1200
0.481738594,0.4854683,0.478576706,0.485926574
0.48144387,0.48520875,0.478379056,0.485727377
0.481640104,0.485323916,0.478450212,0.485875354
0.481415168,0.48512644,0.478269578,0.485696997
0.481313448,0.48503935,0.478224827,0.485657166
0.481015751,0.484683668,0.477907136,0.485307116
0.480926998,0.484562242,0.477763418,0.485180039
0.480722406,0.484242879,0.477444139,0.484888323
0.480417823,0.483973905,0.477134682,0.484591403
0.480094702,0.483760889,0.476864317,0.484413913
0.479839671,0.483581029,0.476611589,0.484170445
0.479839384,0.483703222,0.476766182,0.484170879
0.479530346,0.483735175,0.476688943,0.484274924
0.479666714,0.483906001,0.476767348,0.484279006
0.479698868,0.483995433,0.47676249,0.484393011
0.47933612,0.483692797,0.476461883,0.484055632
0.479479102,0.483760338,0.476530555,0.484184925
0.479450534,0.483864296,0.47661255,0.484352791
0.479256379,0.483749844,0.476534357,0.484215391
0.479017513,0.483648396,0.476486955,0.484122023
0.479320663,0.483784549,0.476738619,0.48427694
0.479592806,0.484115375,0.476876282,0.484341964
0.479304882,0.483828887,0.476529704,0.484060296
0.478910307,0.483550169,0.476210223,0.483796746
0.47869174,0.48344357,0.476131055,0.483632435
0.479325266,0.483673866,0.47660995,0.483931868
0.479186272,0.483494837,0.476413615,0.48381561
0.479234559,0.483489231,0.476471358,0.483822431
0.47927368,0.483578827,0.4765122,0.484127777
0.479632363,0.483825197,0.477319644,0.484626868
0.479592427,0.483869485,0.477249678,0.484600001
0.479373945,0.483629494,0.477002457,0.484423051
0.479131468,0.483355212,0.476782517,0.484188808
0.478849404,0.48306517,0.476574053,0.483825257
0.478833275,0.482974958,0.47649651,0.483752388
0.478773119,0.48284834,0.476347762,0.483637364
0.478341665,0.482517166,0.47603214,0.483289531
0.478127549,0.482174326,0.475698672,0.482955306
0.478086937,0.482196368,0.475659946,0.482928189
0.477900736,0.481980553,0.47537475,0.48270843
0.477744322,0.481927117,0.475311864,0.482615314
0.477382945,0.481622579,0.475006118,0.482326073
0.477414373,0.481575177,0.474942356,0.482343663
0.477328517,0.481591406,0.47468638,0.482155835
0.477024627,0.48154619,0.474604588,0.481950612
0.477115617,0.481692132,0.474670261,0.481970123
0.47646179,0.481337474,0.474339978,0.481727745
0.476441351,0.48128566,0.474376183,0.481709008
0.47664628,0.481372375,0.474473958,0.481928666
0.476381445,0.4811435,0.474270343,0.48167004
0.476259003,0.481056677,0.47414437,0.48152254
0.476363529,0.481102134,0.474136345,0.481633209
0.475988675,0.480881334,0.473943444,0.481375421
0.475933075,0.480708302,0.473958324,0.481229038
0.475719861,0.480459313,0.473703879,0.480969606
0.47641607,0.481054439,0.474175566,0.481454103
0.476236039,0.48086344,0.474019705,0.481275726
0.476401276,0.481060252,0.474021331,0.481218751
0.476425512,0.481031107,0.474113752,0.481285548
0.476613356,0.481159775,0.474397297,0.481437001
0.476542902,0.481078584,0.474255933,0.481350176
0.476093173,0.480695581,0.473916557,0.480897127
0.476157293,0.480742509,0.474078773,0.4809248
0.476131873,0.480728599,0.474065971,0.480889595
0.476036832,0.480738925,0.473973149,0.48082578
0.476182478,0.480832229,0.474159029,0.480902024
0.475794392,0.480410253,0.47366008,0.480508281
0.475644208,0.480284567,0.473548503,0.480397135
0.475498197,0.480156678,0.4733651,0.480202671
0.475062817,0.479804892,0.473084612,0.479891036
0.475305324,0.479889221,0.473154761,0.480082244
0.474933574,0.479656618,0.472887909,0.479872712
0.474950364,0.479591001,0.472818795,0.47979689
0.475145932,0.479836712,0.472966815,0.479882596
0.474746333,0.47946059,0.472547132,0.479526646
0.474984151,0.479691447,0.472892166,0.47980836
0.474694948,0.479417866,0.47265291,0.479569126
0.4745031,0.479259429,0.472492288,0.479311883
0.474567136,0.479287772,0.472453725,0.479336039
0.474291563,0.479073868,0.472236251,0.479049303
0.474216691,0.479103208,0.472237128,0.478978504
0.474144608,0.478936701,0.472134704,0.478816866
0.474159942,0.478940263,0.472052209,0.478772988
0.476866118,0.482132325,0.474779096,0.482461481
0.477134561,0.482319737,0.475180487,0.482643789
0.477164478,0.482286014,0.475136582,0.482616581
0.477627469,0.482357832,0.475129795,0.482720471
0.479229638,0.482926209,0.476043534,0.483647294
0.479517152,0.483033953,0.476402556,0.483910462
0.479441414,0.482937053,0.476305091,0.483832013
0.479481524,0.483209989,0.476446109,0.483969706
0.479627074,0.483342721,0.476619238,0.484134261
0.479888583,0.483401397,0.476830954,0.484271622
0.479505865,0.48354983,0.476774635,0.484138352
0.479657515,0.484567256,0.476825342,0.484130295
0.479486499,0.4845428,0.47676595,0.484043341
0.479265426,0.484262158,0.476582819,0.483706409
0.478876724,0.48389387,0.476296778,0.483454267
0.478820828,0.483898554,0.476323709,0.483451705
0.478826365,0.484088976,0.476561716,0.483617296
0.478668557,0.483939545,0.476296295,0.483290425
0.479385838,0.484926477,0.477183709,0.484410152
0.479316157,0.484784063,0.477063405,0.484356041
0.478974384,0.48456418,0.476797218,0.484033381
0.478699045,0.484235504,0.476578904,0.483696638
0.478360595,0.483926485,0.476339003,0.483388661
0.478411394,0.483914811,0.476302519,0.483482462
0.478095362,0.483537678,0.476095953,0.48319316
0.4782024,0.48356409,0.476205454,0.483269098
0.477926709,0.483291621,0.47594204,0.482967444
0.477550688,0.48292854,0.475617982,0.482559871
0.477400559,0.482792706,0.47559548,0.482478657
0.477512797,0.482649091,0.475696171,0.482410615
0.477573163,0.482733776,0.47574616,0.482428024
0.47775033,0.482724969,0.475712681,0.482341788
0.477549753,0.482504993,0.475434783,0.481995378
0.477536469,0.482437754,0.475382485,0.481853612
0.477296772,0.482093133,0.475180673,0.481579502
0.476920718,0.481814171,0.474928158,0.481285886
0.476752067,0.481468564,0.474761313,0.481200413
0.476556035,0.481319598,0.474682829,0.480974934
0.476471327,0.481276668,0.474636833,0.48090306
0.476657403,0.481567622,0.474712491,0.481091441
0.476746809,0.481204506,0.475119885,0.481171805
0.476872343,0.481291233,0.475194224,0.481186794
0.479297401,0.482998845,0.477472991,0.483727224
0.479089757,0.482783888,0.477262232,0.483678546
0.478806941,0.482537997,0.476942172,0.483432206
0.478597184,0.482335067,0.47670689,0.483212256
0.478679007,0.482301163,0.476702478,0.483198612
0.478305593,0.481808731,0.476371472,0.482838697
0.478209867,0.481673541,0.476241935,0.482782854
0.478024808,0.48137812,0.476028177,0.482512166
0.478277271,0.481608628,0.476124849,0.482538346
0.480598758,0.483474248,0.47811234,0.484175539
0.480502718,0.483418805,0.477864881,0.484222995
0.480538354,0.48367563,0.477868893,0.484274871
0.48072694,0.483897559,0.478005795,0.484385998
0.480753609,0.483986369,0.478287434,0.48460563
0.480529513,0.483631726,0.477960685,0.484271055
0.480301449,0.483464923,0.477869472,0.484158671
0.479946756,0.483478239,0.478309164,0.484134131
0.479611545,0.483331906,0.47809751,0.483849378
0.479351807,0.483158872,0.477904551,0.483690123
0.479273415,0.4830809,0.477849714,0.483612058
0.479047003,0.482784203,0.47760723,0.483292586
0.478705146,0.482660495,0.477401589,0.483076272
0.478598334,0.482514868,0.477267477,0.482923784
0.478803355,0.48252564,0.477319779,0.482944676
0.47872185,0.482415865,0.477242519,0.482895395
0.478463007,0.482094655,0.476912474,0.482593628
0.47814708,0.481826489,0.476657475,0.482256037
0.477831284,0.48154514,0.476413497,0.481947509
0.477574562,0.481291735,0.476093692,0.481630932
0.477617383,0.481274291,0.47614136,0.481699754
0.477427096,0.481011348,0.475932309,0.4814704
0.477567958,0.481060543,0.476123649,0.481651223
0.477842023,0.481372317,0.476230307,0.48181008
0.47759237,0.48116394,0.476058091,0.481601342
0.477642907,0.481169756,0.47622055,0.481657614
0.477711441,0.481263038,0.47621721,0.481764661
0.47777694,0.48132921,0.476330037,0.481978403
0.47801695,0.481363646,0.476550262,0.48237597
0.47789508,0.481223939,0.476537207,0.482337844
0.477748842,0.481145896,0.476537907,0.482167456
0.477846172,0.48117266,0.476643614,0.482124713
0.478067479,0.481463688,0.476890221,0.482275888
0.478096604,0.481477776,0.476961435,0.482360801
0.47894675,0.481952106,0.477268958,0.482786187
0.479142926,0.482025397,0.477399148,0.482853989
0.478977203,0.48174324,0.47727525,0.482695061
0.478602967,0.481245215,0.476936546,0.48220955
0.478482745,0.48112712,0.476807551,0.482006993
0.478698137,0.481298205,0.476793571,0.482152667
0.478305529,0.480976165,0.476608613,0.48185095
0.478195497,0.480842776,0.476487561,0.481730338
0.478104855,0.480865955,0.476582019,0.481698203
0.478118334,0.481079418,0.476779221,0.481957531
0.477754386,0.480629008,0.476347406,0.48160052
0.477910576,0.480597709,0.476308952,0.48165548
0.478170784,0.480726475,0.476459439,0.481735348
0.477969601,0.480095066,0.476194313,0.481376973
0.477971263,0.480067442,0.476098777,0.481273004
0.477931505,0.480213913,0.476201378,0.481316168
0.477896086,0.480099755,0.476189667,0.481420042
0.478572254,0.48026985,0.47626742,0.481667118
0.478427647,0.480087077,0.476105604,0.481499567
0.47801898,0.479506022,0.47579891,0.481029281
0.478199409,0.479572237,0.475914911,0.481270993
0.477823871,0.479045918,0.475555106,0.480774719
0.477539732,0.478708886,0.475233111,0.480383156
0.477684814,0.478882496,0.475353666,0.48052078
0.477615215,0.478870676,0.475257105,0.480494063
0.477407923,0.478651006,0.47502626,0.480212342
0.477133966,0.478303778,0.474717308,0.479863438
0.476693512,0.478006364,0.474371144,0.479521686
0.476853714,0.477939899,0.474478257,0.479667313
0.476959797,0.478386541,0.474899292,0.48032386
0.476802964,0.47819259,0.474776162,0.480180221
0.476925309,0.478365756,0.474851152,0.48036282
0.477106233,0.478479021,0.475157435,0.480670687
0.476772034,0.478139426,0.474708028,0.480269611
0.476552679,0.47794917,0.474663815,0.480297865
0.476440983,0.477761324,0.474516819,0.480137582
0.476521106,0.477907761,0.474610213,0.480244827
0.47613355,0.477341753,0.474168482,0.479877079
0.475961459,0.477293177,0.47415523,0.479906722
0.475635638,0.477034047,0.473830028,0.479469019
0.475457977,0.476824868,0.473621433,0.47929156
0.475131158,0.476457563,0.473331716,0.478963386
0.475172282,0.476418802,0.473343432,0.478904607
0.475454284,0.476575855,0.473478511,0.479093242
0.475562033,0.476812168,0.47378766,0.479284979
0.475436717,0.476631336,0.473596595,0.479114326
0.475133004,0.47618324,0.473260612,0.478730742
0.474873106,0.475916173,0.473144737,0.478468238
0.474884721,0.475779701,0.473102159,0.478343869
0.474866295,0.475447395,0.472963339,0.478223782
0.4745914,0.475213745,0.472752978,0.477952718
0.474610771,0.4751894,0.472651943,0.477821745
0.476903421,0.47657203,0.474788986,0.479981849
0.476915555,0.476579081,0.474963294,0.480127223
0.477144545,0.476593428,0.47519199,0.480184311
0.476856214,0.476367301,0.474917818,0.47986387
0.477003984,0.476551978,0.475110914,0.479908376
0.476990931,0.476433791,0.475057131,0.479820927
0.476692512,0.476134884,0.474634829,0.479390222
0.476398531,0.475904667,0.47439171,0.479109275
0.47626798,0.475748072,0.47425811,0.479006084
0.476546222,0.475819691,0.47431723,0.479248342
0.476749998,0.476013521,0.474417821,0.479426869
0.476296804,0.475571542,0.474009211,0.478939308
0.476405954,0.475659352,0.474109935,0.479075321
0.476202237,0.475404869,0.473868091,0.47877771
0.476185701,0.475433983,0.473846793,0.478763079
0.479073411,0.477659457,0.476603835,0.48143331
0.479097027,0.477652271,0.476616759,0.481427623
0.478888921,0.47753082,0.476538992,0.481357663
0.478712071,0.477342808,0.476314991,0.481104932
0.478528369,0.477071183,0.476071051,0.480864494
0.478451456,0.476902391,0.475942989,0.480709406
0.478364774,0.476780657,0.475833401,0.48067177
0.478131171,0.476556711,0.475628701,0.480474416
0.478354119,0.476831798,0.475748549,0.480821627
0.47842441,0.476997019,0.475871494,0.481016269
0.478026993,0.476335933,0.475403966,0.480640586
0.47804358,0.476439149,0.475585811,0.480838432
0.478264506,0.476620539,0.475890128,0.481158538
0.477822306,0.47618516,0.475339285,0.480732251
0.477764442,0.476056182,0.475182337,0.480520553
0.47777595,0.476082991,0.47511892,0.480499809
0.47748515,0.47567887,0.474831512,0.480173833
0.47731182,0.475487002,0.47463893,0.479963527
0.477539875,0.475766727,0.474790861,0.480043765
0.47714276,0.475410901,0.474462465,0.479593785
0.477255598,0.475507458,0.474730847,0.479752469
0.477108538,0.475318308,0.474455022,0.479563921
0.47691206,0.475164706,0.474241905,0.479405093
0.477547416,0.476562387,0.476048969,0.480068829
0.47747023,0.476550716,0.47602652,0.480013708
0.477590464,0.476669245,0.476094412,0.480101669
0.477529527,0.476606221,0.476066485,0.480009315
0.477190638,0.476188768,0.47573907,0.47964423
0.476837979,0.475899831,0.475424158,0.479364661
0.476525256,0.47560806,0.475144765,0.479010855
0.476482808,0.475548234,0.475076587,0.478937856
0.476317133,0.475421253,0.474940215,0.478787626
0.476053858,0.475152976,0.47471986,0.478539604
0.476140458,0.475016802,0.474638834,0.478642074
0.476112694,0.474943949,0.474682487,0.478674947
0.475777346,0.474641343,0.474353015,0.478321338
0.475860901,0.474724991,0.474437741,0.478411919
0.476055835,0.475054496,0.474612686,0.478603135
0.475885109,0.474864586,0.474413418,0.478446975
0.476051719,0.474873954,0.474648431,0.478610549
0.475510637,0.474478611,0.474212825,0.478163117
0.47560057,0.47451602,0.474451067,0.478178856
0.47516375,0.474181254,0.474122619,0.477822829
0.474922719,0.473957892,0.473892056,0.477514994
0.474626963,0.473689599,0.473618186,0.477258359
0.474573831,0.473751537,0.473631548,0.477325862
0.474237286,0.47346069,0.473395406,0.477002643
0.474436049,0.473392915,0.473228623,0.477050669
0.474400841,0.473335835,0.47310474,0.477025708
0.474229851,0.473064756,0.47292609,0.476706179
0.473908532,0.472864976,0.472735037,0.476500112
0.474020906,0.472894175,0.472711839,0.476557353
0.473667805,0.472602551,0.472418477,0.476235443
0.473726359,0.472565607,0.472404794,0.47628733
0.473449784,0.472331837,0.472188898,0.476088762
0.473064256,0.471956815,0.471895373,0.475658803
0.472896329,0.471900273,0.471908189,0.475616057
0.472883865,0.472101204,0.472018129,0.475764612
0.472842183,0.472079071,0.471996014,0.475644611
0.472971605,0.472342827,0.47211771,0.475996298
0.473183602,0.472928386,0.472163494,0.476337278
0.473185011,0.472708531,0.472123896,0.476297513
0.47269577,0.4723552,0.471746057,0.476042059
0.472700345,0.472292405,0.471729957,0.476018057
0.472763849,0.472353214,0.471852232,0.476245773
0.47285109,0.472352721,0.471804964,0.476199463
0.473248971,0.472672565,0.472220626,0.476372355
0.472565167,0.472187692,0.471739424,0.475964002
0.472554852,0.47200806,0.47152529,0.475866149
0.472400244,0.471773755,0.471417961,0.475707474
0.472205631,0.471550108,0.471227414,0.475487601
0.472433545,0.471639418,0.471345519,0.475601124
0.472549956,0.471685993,0.471488421,0.475762585
0.472554593,0.471669595,0.47154282,0.475748933
0.472501382,0.471560904,0.471401506,0.475667436
0.472415765,0.471445485,0.471292703,0.475441231
0.47213734,0.471031494,0.470938986,0.475043326
0.47222116,0.471092727,0.470948852,0.475286421
0.472260193,0.47116859,0.470961027,0.475338422
0.471839581,0.470544989,0.470522627,0.474907172
0.471786985,0.470597117,0.470489423,0.474921557
0.471349272,0.470236933,0.470009606,0.474470486
0.471071263,0.470029101,0.469777574,0.474272277
0.470965232,0.470215595,0.470004344,0.474289369
0.470954808,0.470266356,0.470052284,0.474345568
0.470741581,0.470037314,0.469724425,0.474078087
0.470823998,0.470205058,0.469803753,0.474247032
0.470963282,0.4705692,0.470108322,0.474494881
0.470511789,0.470257658,0.46963575,0.47422012
0.470630841,0.47032077,0.469700006,0.474131279
0.470648216,0.470197236,0.469673619,0.474174797
0.470436922,0.469939803,0.46938057,0.473952331
0.470677381,0.470055095,0.469548871,0.474058895
0.470310669,0.469625891,0.46910313,0.473580885
0.47053876,0.469858465,0.469173271,0.473726585
0.470053702,0.469588852,0.468921479,0.473261415
0.469653865,0.469285003,0.468604854,0.472862175
0.469328706,0.468984219,0.468297253,0.472500143
0.469407105,0.468998489,0.468358581,0.472601127
0.469121738,0.468632573,0.467989516,0.472134622
0.469144936,0.468637871,0.46800879,0.472158306
0.468978197,0.468392715,0.467778906,0.47187072
0.468770587,0.468077432,0.467615917,0.471586431
0.469757444,0.468713638,0.468070164,0.472309051
0.469679192,0.468636105,0.467940108,0.472271282
0.46958009,0.468517813,0.467860518,0.472236084
0.469545564,0.468419633,0.467687833,0.472218744
0.469709393,0.468542079,0.467799919,0.47215754
0.469669559,0.468839162,0.467841201,0.47235212
0.469423092,0.468604589,0.467583423,0.472067594
0.469458372,0.468343724,0.467574773,0.472116084
0.469212354,0.468054194,0.467384365,0.471828076
0.468951292,0.467777968,0.467084687,0.471551162
0.468619214,0.467379644,0.466770974,0.471264856
0.468611604,0.467543087,0.46680955,0.471416858
0.468386279,0.467191743,0.466577646,0.471216575
0.468417262,0.467221827,0.466292265,0.471036058
0.468152699,0.466912444,0.466013958,0.470744128
0.468607002,0.467301998,0.466466811,0.47117813
0.468189697,0.467093164,0.466276718,0.47097242
0.468046137,0.46697461,0.466101689,0.47083914
0.467987428,0.46716592,0.466104662,0.471054626
0.468108024,0.467454852,0.466153405,0.471170611
0.467706258,0.467053755,0.465827941,0.470633333
0.467380084,0.46676794,0.465488638,0.47037828
0.467196613,0.466632631,0.465354585,0.470348035
0.466864946,0.466471847,0.465060732,0.470194362
0.46665936,0.466246968,0.464806165,0.469943163
0.466493765,0.465980279,0.464527017,0.469658686
0.466348365,0.465804386,0.464366096,0.469521624
0.466166452,0.465591116,0.46424336,0.469346341
0.466144635,0.465290736,0.464105132,0.469424035
0.46604992,0.465281604,0.463913868,0.46942496
0.465867915,0.465096023,0.463763458,0.469228959
0.465562586,0.464887322,0.463564215,0.468979668
0.46553212,0.464863768,0.46347387,0.468934398
0.465080778,0.464491196,0.463169124,0.468603004
0.46507601,0.464350282,0.463193623,0.468630898
0.464515281,0.464089183,0.462961901,0.468183864
0.464514248,0.464073269,0.462993633,0.468172483
0.464520208,0.46428535,0.463134808,0.46825003
0.464004359,0.463948929,0.462659717,0.46777889
0.464079268,0.464185923,0.462768432,0.467799686
0.463851086,0.464012105,0.462585037,0.467555563
0.463390457,0.463622407,0.46217915,0.467161237
0.463175885,0.463323942,0.46191523,0.466849167
0.462710249,0.463227107,0.461863811,0.466798477
0.462688826,0.463198693,0.461779129,0.46668108
0.462397093,0.462866673,0.461471497,0.466325159
0.462354953,0.46273235,0.46140605,0.466223837
0.461999969,0.462340214,0.461163597,0.465826151
0.462099604,0.462599064,0.46125845,0.466035804
0.462162055,0.462662667,0.461286571,0.466002109
0.462016218,0.462678675,0.461358079,0.466109741
0.461791145,0.462483256,0.461155345,0.465843258
0.461918791,0.462566898,0.461060026,0.465924112
0.462112421,0.462767015,0.461115181,0.466003484
0.461767887,0.462363296,0.460753933,0.465730139
0.461692351,0.462371922,0.460748454,0.465707299
0.461635369,0.462450943,0.460745622,0.465691915
0.461887461,0.462385336,0.460886623,0.465710143
0.463202441,0.463355578,0.462114443,0.467047184
0.463310364,0.463403173,0.462155796,0.467107974
0.46361048,0.463597686,0.462229035,0.467404188
0.464091898,0.463831964,0.462433328,0.467657865
0.464224282,0.46395555,0.462561881,0.467829282
0.463840042,0.463536791,0.462150062,0.467513765
0.463511313,0.463171875,0.461875464,0.467160122
0.463189446,0.462930204,0.461565479,0.466860005
0.462957524,0.462730212,0.461467951,0.466599218
0.46280845,0.462602976,0.461352022,0.466455381
0.462870536,0.462687176,0.461425413,0.466446445
0.462715744,0.462592174,0.461412093,0.466433944
0.46240025,0.462230331,0.461047479,0.466188405
0.462544411,0.462494121,0.461099997,0.46628543
0.46236035,0.462405992,0.460927759,0.466190795
0.462482246,0.462435064,0.460940227,0.466317914
0.461998611,0.462124805,0.460535591,0.465907712
0.461665395,0.462081119,0.460375471,0.465732649
0.461383516,0.461980556,0.460338659,0.465651141
0.461419558,0.462011845,0.460428014,0.465751991
0.466189231,0.46526712,0.464876708,0.468702639
0.466054484,0.465099851,0.464648045,0.468512253
0.465741808,0.464733825,0.464374782,0.468192819
0.465447036,0.464554653,0.464104215,0.467897279
0.465562768,0.464692228,0.46419097,0.467956307
0.465470044,0.464641555,0.464236809,0.467940758
0.465623086,0.464739914,0.464520998,0.468078154
0.465310688,0.464469234,0.464249266,0.467761095
0.465111984,0.464315702,0.464105439,0.467615553
0.464748327,0.463995028,0.463811532,0.467222061
0.464440702,0.463741376,0.463598742,0.467001909
0.464409115,0.463733968,0.463540245,0.466963271
0.464420762,0.463837304,0.463641802,0.467077732
0.464426665,0.463797128,0.463819636,0.467103604
0.464065434,0.463333046,0.463375797,0.466654444
0.463848701,0.463089347,0.463086922,0.466373675
0.463841225,0.463392621,0.463138369,0.466701705
0.463629609,0.463222921,0.463131302,0.466687077
0.463471638,0.46309717,0.462959868,0.466519657
0.463579799,0.463205338,0.463049097,0.466571034
0.463208815,0.462898726,0.462615178,0.466237704
0.463050024,0.462537166,0.462383341,0.465919674
0.46302507,0.462363908,0.462350041,0.465868412
0.462897224,0.462258998,0.462234942,0.465743546
0.462940356,0.46228598,0.462233808,0.46571705
0.46302062,0.46225703,0.462314573,0.465853902
0.463152333,0.462209134,0.462263305,0.465834561
0.462751976,0.46185843,0.462005972,0.465431606
0.462715109,0.461789902,0.461892358,0.465314207
0.462651322,0.461570793,0.461732538,0.465140591
0.462920585,0.461811295,0.461935665,0.465376753
0.4630485,0.461978582,0.462039583,0.465526689
0.462952293,0.461992688,0.462059277,0.465471692
0.463152075,0.462168989,0.462287284,0.465656038
0.462642528,0.461674853,0.461737443,0.465117911
0.462680738,0.46168382,0.461694705,0.465138006
0.462705001,0.461606641,0.461690031,0.465079798
0.462360199,0.461298453,0.461448435,0.464846075
0.462224111,0.461149097,0.461283909,0.464657185
0.461983181,0.460868676,0.461064589,0.464415513
0.461750129,0.46072526,0.460899685,0.46418255
0.461811968,0.460625943,0.460925446,0.464210437
0.462007304,0.460638986,0.460969273,0.464362154
0.461785983,0.460271126,0.460682863,0.464059056
0.461450186,0.459785867,0.460166462,0.463679204
0.461401367,0.459577031,0.459978272,0.463544045
0.46148374,0.459584907,0.45984141,0.463623512
0.461049567,0.4591046,0.459513794,0.463219249
0.461168298,0.459226994,0.459568536,0.463387118
0.461262566,0.459124732,0.45951885,0.463404228
0.461415637,0.459285062,0.459911745,0.463621197
0.461089564,0.458833379,0.459522991,0.463238704
0.460938659,0.458878513,0.459812043,0.463402324
0.460683133,0.458651955,0.459582636,0.463129206
0.460235616,0.458366395,0.459279329,0.462786706
0.460154968,0.458397657,0.459316199,0.462696443
0.459788655,0.457962214,0.459000692,0.462302867
0.45975722,0.458015298,0.458987505,0.462258356
0.459330838,0.457646967,0.458617328,0.461895516
0.459475502,0.458003642,0.45861027,0.461919728
0.460031002,0.45852159,0.459639618,0.462894204
0.459912395,0.458440468,0.459520576,0.462720709
0.459931963,0.458573058,0.459664927,0.462781058
0.460094719,0.458636787,0.459642263,0.462840406
0.460114648,0.458658797,0.45967498,0.462709741
0.460269649,0.458851102,0.460013298,0.462899024
0.459772057,0.458455505,0.459564754,0.462628253
0.459799986,0.458229099,0.459674146,0.462646676
0.459437846,0.4578993,0.45938107,0.462318768
0.459784688,0.458447659,0.460075376,0.462964738
0.459724949,0.458427424,0.460024505,0.462915039
0.459751019,0.458627412,0.460155236,0.463021832
0.459534835,0.458252754,0.459813977,0.462588148
0.45967328,0.458233278,0.459810009,0.46269215
0.459573184,0.45815408,0.45972209,0.462636023
0.459760361,0.458273243,0.459859656,0.462712874
0.459613468,0.457978063,0.45959834,0.462499865
0.459509248,0.457881758,0.459497315,0.462353203
0.459323356,0.457863557,0.459770821,0.462408721
0.463052763,0.46070827,0.463498622,0.46661338
0.462856976,0.46056734,0.463170363,0.466435627
0.462736555,0.460542479,0.463043805,0.466311194
0.462877365,0.460779724,0.463189583,0.46635204
0.462854783,0.46067762,0.463063626,0.466310064
0.46267631,0.460310233,0.462608038,0.46591538
0.462866508,0.460437721,0.462934286,0.466142726
0.462969673,0.460590721,0.463352759,0.466410518
0.46453893,0.46219148,0.464742031,0.46788849
0.464286931,0.461958879,0.464488838,0.467675319
0.46417646,0.461825909,0.464327617,0.467504407
0.46396801,0.461517917,0.463967934,0.467172123
0.463893865,0.461539702,0.463912754,0.467059527
0.464062104,0.461581472,0.463910035,0.467088896
0.463985512,0.461480907,0.463840222,0.466995938
0.46358196,0.461442641,0.463746731,0.466967879
0.463388807,0.46124576,0.463550953,0.466778302
0.463544679,0.461224273,0.463557275,0.46681664
0.463780088,0.461023736,0.463539027,0.466806892
0.463818758,0.461025046,0.463606703,0.466873571
0.463703357,0.460812051,0.463466694,0.466743761
0.46364632,0.460835709,0.463397746,0.46670039
0.463359477,0.460462562,0.463116083,0.46640331
0.463366302,0.460406541,0.463158082,0.466449628
0.463101679,0.460209051,0.463017097,0.466196296
0.462958015,0.460051106,0.462904465,0.466089553
0.462807435,0.459922439,0.4627049,0.46590877
0.46253997,0.459693467,0.462497948,0.465648682
0.462302271,0.459501337,0.462268967,0.465417683
0.462378689,0.459348787,0.462341585,0.465525578
0.462128325,0.458895714,0.462033324,0.46508123
0.462283501,0.459017727,0.462105712,0.465191775
0.462194793,0.458913603,0.46200558,0.465042423
0.462250091,0.458833157,0.462029819,0.464933887
0.462734743,0.459384182,0.462610348,0.465263435
0.462732759,0.459590953,0.462796504,0.465331277
0.462663912,0.459640903,0.462762598,0.465306151
0.462635343,0.459681324,0.462750724,0.465295175
0.462333737,0.45935384,0.462436885,0.464998225
0.462079181,0.459101061,0.462197978,0.464832794
0.462053615,0.459063778,0.462156382,0.464810982
0.461858522,0.458842537,0.461981673,0.464679832
0.461523511,0.458532535,0.461676946,0.464413067
0.461285079,0.458293923,0.461418962,0.464185011
0.461156484,0.458107852,0.461266817,0.464019628
0.461294675,0.458165223,0.461265299,0.464149927
0.462554433,0.458959948,0.461983889,0.465321349
0.462279054,0.458729856,0.461692165,0.465122346
0.462042413,0.458459189,0.46142131,0.464839572
0.461803989,0.45826485,0.461230178,0.464686224
0.461839846,0.458189339,0.461291071,0.464606451
0.461825444,0.458172728,0.461240335,0.464625136
0.461653406,0.4583061,0.461294211,0.464438178
0.46162153,0.458329561,0.461338072,0.464483742
0.461274716,0.458050696,0.461048468,0.464221562
0.461102267,0.457845825,0.460824253,0.464004462
0.460917348,0.457642819,0.460663396,0.463877016
0.460802223,0.457589287,0.46069027,0.463838582
0.460477604,0.457281802,0.460356445,0.46351338
0.460633152,0.457381995,0.460573465,0.463693552
0.460928479,0.457730775,0.460897009,0.463896801
0.460677096,0.457374181,0.460632098,0.463625402
0.460647746,0.457269851,0.460553876,0.463563852
0.460394852,0.456872695,0.460334663,0.463213187
0.460215225,0.456563064,0.460101433,0.462919692
0.460025009,0.456310285,0.459921021,0.462714908
0.460318678,0.456425978,0.460046336,0.462836725
0.460482404,0.456601798,0.460225435,0.46290528
0.460453077,0.456740568,0.460388684,0.462871029
0.460341661,0.456600215,0.460283474,0.462753556
0.460232502,0.45647679,0.460197778,0.462623446
0.460121878,0.456298065,0.460100956,0.462515027
0.460033385,0.456234236,0.460017674,0.462425788
0.46074478,0.456964629,0.460905377,0.463541383
0.460684297,0.456869735,0.460842449,0.463377547
0.460707622,0.456913672,0.460890833,0.463419616
0.460620898,0.456935952,0.460814308,0.463405343
0.460532267,0.457048976,0.460882663,0.463545879
0.460563651,0.457109098,0.460997691,0.463664713
0.460469095,0.457075706,0.460917505,0.46358635
0.460520512,0.457134148,0.461048411,0.463862672
0.460611322,0.457204997,0.461238296,0.46415733
0.46046072,0.4569922,0.4613236,0.464221707
0.460167977,0.456740028,0.461267921,0.46403941
0.460121718,0.456724955,0.461179535,0.463973012
0.460000629,0.456608163,0.461085611,0.463815732
0.460301331,0.456900533,0.461290217,0.464073487
